Name,type,price,vintage,alcohol,bottle size,country,region,grapespecies,producer,Text wine
Masi Moxxe Brut,3.0,14.79,2020.0,12.0,75.0,2,3,9,Masi,"Mastri Vernacoli Trentino Pinot Bianco - Delicate aromas of citrus fruit and white flower. The palate is pretty and textural with light stone fruit characters, good length and crisp acidity on the finish.Sold in cases of six bottles"
Mastri Vernacoli Trentino Pinot Bianco,2.0,8.29,2020.0,12.5,75.0,2,10,9,Cavit,"Moko Black Sauvignon Blanc - The best New Zealand Sauvignon Blanc come from Marlborough, on the northern tip of the South Island. This MOKOblack Sauvignon is complex and characterful with ripe, gooseberry fruit and a crisp finish."
Montresor Soave Classico,2.0,8.29,2021.0,12.5,75.0,2,3,9,Giacomo Montresor,"Primordial Soup White - A medium bodied, crisp white wine with aromas of ripe peaches and juicy nectarines. Deliciously fresh and definitely moreish!Sold in cases of six bottles"
Roccolo Grassi Valpolicella Superiore,1.0,26.79,2015.0,15.0,75.0,2,3,9,Roccolo Grassi,"Tannu Rosso Terre Siciliane - The wine has a deep ruby red colour. It has an intense bouquet reminiscent of wild berries, cherries and licorice. Dark cherry, coffee, chocolate and spice flavors on the palate lead to an intense and persistent finish. Perfect with most pasta and meat dishes.Sold in cases of six bottles"
Tannu Rosso Terre Siciliane,1.0,9.37,2018.0,13.5,75.0,2,10,9,Tannu,"Chateau Julien Bordeaux - A bright juicy wine, full of exuberant blackcurrant aromas. On the palate the vibrant fruit is supported by a supple texture and a refreshing finish.Sold in single bottles"
San Fiorenzo Bolgheri,1.0,17.99,2018.0,14.5,75.0,2,10,9,San Felice,BEST UK PRICE GUARANTEED!
Barbera D’Alba Costa Bruna Poderi Colla,1.0,14.69,2019.0,14.5,75.0,2,4,9,Poderi Colla,Le Clos du Serres Les Maros Terrasses du Larzac - Predominantly Grenache backed up with Cinsault and Carignan. Concrete troconais ensures fruit flavours remain pure and bright. Lightly grippy with subtle nods to chocolate and cherry.
Alasia Roero Arneis,2.0,8.79,2020.0,12.5,75.0,2,4,9,Araldica Vini Piemontesi,"Cave de Turckheim Reserve Riesling - A pure fruit driven nose, perfumed with cut limes and a hint of petrol. The wine has a perfumed honeyed palate and is intensely fruity with white peach flavours and mineral complexity. The finish is dry, refreshing and beautifully balanced, and incredibly open for a young Alsace Riesling.Sold in cases of six bottles"
Mirabello Pinot Grigio,2.0,6.69,2020.0,12.5,75.0,2,10,9,Adria Vini,Olifantsberg Pinotage - Fresh berry notes are complimented by sweet spice and a well balanced palate.Sold in single bottles
Sacchetto Merlot delle Venezie,1.0,8.79,2020.0,12.0,75.0,2,3,9,Sacchetto,"Tasari Inzolia Terre Siciliane - Light bodied and crisp, this white wine has delicate flavours of citrus fruits and apples.Sold in cases of six bottles"
Azienda Il Grillesino Morellino di Scansano,1.0,14.89,2019.0,13.5,75.0,2,10,9,Azienda Il Grillesino,"Domaine Roux Vougeot 1er Cru Les Petits Vougeot - Vibrant aromas of red cherry and tobacco. Silky liquorice-laced flavours of raspberry, jam, cedar and tobacco on the palate."
Barbaresco Roncaglie Poderi Colla,1.0,29.49,2017.0,14.0,75.0,2,4,9,Poderi Colla,"Corton-Charlemagne Grand Cru Vincent Girardin - ""A powerful yet reserved white, exhibiting spice-tinged peach, apple and lemon flavors, with a stony undertow. The vibrant structure keeps this focused, while the finish is long, evoking peach, mineral and spice notes. Mouthwatering."" 94 points, Wine SpectatorSold in single bottles"
Ancora Rosso Sangiovese di Puglia,1.0,6.45,2021.0,13.0,75.0,2,10,9,Adria Vini,"Between Five Bells Pinot Wine - Whole bunches of Mariafeld clone Pinot Noir are carefully placed in a 5000lt cuve. A small amount of fermenting Pinot Meunier & Pinot Gris juice is introduced into the bottom of the tank. This allows the intact berries to be enveloped by CO2, allowing a true carbonic maceration. The sheer weight of the fruit above crushes the berries at the bottom allowing more sweet juice to join the ferment. This technique encourages the development of a beautiful silky mouth feel while maintaining vibrant fruity aromas."
Araldica Piemonte Chardonnay,2.0,6.49,2021.0,12.5,75.0,2,4,2,Araldica,"Bourgogne Pinot Noir Domaine Alain Michelot - Alain Michelot has produced a Bourgogne Rouge of unusual depth and intensity, with perfumed blackberry/black cherry fruit, medium full body, and a long floral finish."
Conviviale Pinot Grigio,2.0,6.65,2021.0,12.5,75.0,2,10,9,Adria Vini,"El Padre Cabernet Franc Morande Adventure - This fine Cabernet Franc wine is robust, powerful, and inviting.Sold in single bottles"
Sacchetto Pinot Nero,1.0,9.69,2021.0,13.0,75.0,2,3,9,Sacchetto,"Tasca d'Almerita Lamuri - Aromatic, with mint and plums on the nose, some bay/cinnamon complexity, and an elegant structure on the palate, this is fine, savoury stuff.Sold in single bottles"
Tasca d'Almerita Lamuri,1.0,16.49,2018.0,13.5,75.0,2,10,9,Tasca d'Almerita,"Guado al Tasso Antinori - This Guado al Tasso is a wine of great elegance and finesse, silkier and more vibrant than ever.Sold in single bottles"
Tascante Buonora Carricante Tasca d'Almerita,2.0,20.99,2020.0,12.0,75.0,2,10,9,Tasca d'Almerita,"Chateau Cantemerle Les Allees de Cantemerle Haut-Medoc - With a delicate, very elegant bouquet and a soft first impression on the palate, this wine delivers attractive blackcurrant and tobacco notes. Smooth, silky tannins and a delicate note of raspberry on the finish.Sold in single bottles"
Prunotto Bansella Nizza,1.0,18.99,2019.0,14.5,75.0,2,4,9,Prunotto,"Domaine des Forges Chenin Blanc de Loire - A lively, dry wine with ripe golden delicious apple flavours and a crisp refreshing character through to a deliciously vibrant finish. Ideal with Asian inspired fish dishes.Sold in single bottles"
Antinori Tormaresca Masseria Maime,1.0,26.29,2017.0,13.5,75.0,2,10,9,Tormaresca,"Between Five Bells Red - The backbone for the B5B (Between Five Bells) red is always Shiraz. It’s a bright, lively red wine of high drinkability and easy going charisma! It’s a riot of crushed fruit aromas with an underlying savoury edge.Sold in single bottles"
"Araldica, Cortese, Piemont, Italy",2.0,6.49,2021.0,12.0,75.0,2,4,9,Castelvero Cooperative,"Cave de Turckheim Pinot Blanc - Fantastic quality Pinot Blanc, dry yet fleshy, rounded and full of body. This wine has a perfumed nose with hints of peaches and citrus and a steely backbone that carries through on the palate. Faint spice and crisp finish to balance.Sold in cases of six bottles"
Sanvigilio Merlot,1.0,6.59,2020.0,12.5,75.0,2,10,6,Cavit,"Terre di Giumara Grecanico - Intense and fine. Its colour and brightness anticipate a richness of fragrances with wide and varied shades. Its aroma is characterised by white fruits orange blossoms. It’s fresh tasty, pleasant and scented.Sold in cases of six bottles"
Terre di Giumara Frappato Nerello Mascalese,1.0,9.29,2020.0,14.0,75.0,2,10,9,Caruso & Minini,"Unico Zelo Truffle Hound Barbera Nebbiolo - Winemakers Notes: Affectionately known as Truffle Hound This wine pays homage to the locals in Barolo who drink freshly fermented Nebbiolo before they take their expertly trained dogs (and pigs!) in the cold, foggy mountains of Barolo to hunt for the most savoury, earth drenched truffles they can find."
Terre di Giumara Grecanico,2.0,8.99,2020.0,12.5,75.0,2,10,9,Caruso & Minini,Valley Of Spies Sauvignon Blanc Marlborough - Elegant mineral and tropical avours combine with crisp acidity to make a very balanced and delicious wine.Sold in cases of 12 bottles
Villa la Pagliaia Chianti Classico Riserva,1.0,13.89,2018.0,13.5,75.0,2,10,9,Villa La Pagliaia,"Williams Selyem Calegari Vineyard Pinot Noir 2015 - 'The 2015 Pinot Noir Calegari Vineyard is medium ruby-purple in color with a nose of mulberries, warm plums and black raspberries with touches of underbrush and baking spices plus a waft of Ceylon tea. Medium-bodied with taut, muscular red berries and earth layers, it has a fine-grained frame and plenty of freshness paving the long, spicy finish'Robert Parker's Wine Advocate 92 points.Sold in single bottles"
Broglia Gavi di Gavi La Meirana,2.0,15.39,2020.0,12.5,75.0,2,4,9,Broglia,"Charles Chevalier Brut d'Honneur Brut - A fine champagne made in the classic tradition of the champagne houses of Aÿ, principally Pinot Noir and Chardonnay with some Pinot Meunier and matured in cool chalk cellars for 5 years before release.Sold in cases of six bottles"
Codici Masserie Primitivo,1.0,9.59,2020.0,14.0,75.0,2,10,9,Codici,"Deakin Estate Artisan's Blend Shiraz Viognier - This appealing blend offers aromas of berries, plum and chocolate. The palate combines this smooth fruit character with savoury notes and a hint of aniseed on the long finish.Sold in single bottles"
Fili Prosecco Spumante Brut from Sacchetto,3.0,12.59,2020.0,12.0,75.0,2,3,9,Sacchetto,"Sugrue Pierre The Trouble with Dreams Brut - A classic blend of barrel fermented Chardonnay and Pinot Noir boasting great purity and elegance, with lemon and apple aromas leading to a palate of delicate stone fruit and refreshingly crisp acidity. This is long, complex and absolutely delicious.Sold in single bottles"
Serego Alighieri Possessioni Rosso,1.0,13.59,2018.0,13.0,75.0,2,3,9,Serègo Alighieri,"Tokomaru Bay Sauvignon Blanc - A sophisticated classic Sauvignon Blanc with intense aromas of ripe tropical fruit and hints of gooseberries, accompanied by vibrant acidity and a clean finish.Sold in cases of six bottles"
Tornatore Etna Bianco,2.0,15.99,2020.0,13.0,75.0,2,10,9,Tornatore,Smalltown Vineyards Wishbone Shiraz Cabernet South Australia - Made by Magpie Estates which is in its 20th year of production and has been a James Halliday five star winery for the past ten years. Exalted Barossa winemaker Rolf Binder crafts un-put-downably compelling expressions of the Barossa.
Tornatore Etna Rosso,1.0,15.99,2018.0,14.5,75.0,2,10,9,Tornatore,"Boscarelli Vino Nobile di Montepulciano - Radiant ruby in colour, this wine is complex, with attractive aromas of red and black fruits, flowers, spices and lots of minerality. On the palate it displays an exuberant freshness which successfully softens its tannicity.Sold in cases of six bottles"
Boscarelli Vino Nobile di Montepulciano,1.0,21.99,2018.0,13.5,75.0,2,10,9,Boscarelli,"Zorzal Eggo Franco Cabernet Franc - A fine example of Cabernet Franc, this wine shows varietal purity with its aromatic expression of white pepper, green pepper and earthy notes highlighted by mineral overtones. The juicy fruit on the palate is direct and leads to a long satisfying finish.Sold in single bottles"
Marchesi di Gresy Villa Martis Langhe Rosso,1.0,20.79,2016.0,13.5,75.0,2,4,9,Marchesi Di Gresy,"Sentiers de Bagatelle Cuvee Donnadieu Saint-Chinian Rouge - A spicy, complex red from the oldest wine region in the Languedoc."
Ca'Rugate Monte Fiorentine Soave Classico,2.0,15.29,2020.0,12.5,75.0,2,3,9,Ca'Rugate,"Cave de Turckheim, Riesling Vieilles Vignes - Selected parcels of Riesling from 35 year old vines grown on graitic soils and vinified in stainless steel to create a highly aromatic Riesling - Citrus, grapefruit and exotic fruit. The taste is delicate, fruity and long with a good crisp finish.Sold in cases of six bottles"
Gavi del Comune di Gavi Patrizi,2.0,12.49,2020.0,12.5,75.0,2,4,9,Patrizi,"Ontanon Ecologico Rioja - Ontañons top organic Rioja from prime vineyard around Quel. Bright cherry and raspberry aromas balanced by sweet spice. The palate is structured with complex, ripe red fruit, clove and black pepper characters. Poised and well balanced with fresh acidity and a touch of mocha on the long finish.Sold in cases of six bottles"
Tornatore Pietrarizzo Etna Rosso,1.0,19.99,2017.0,13.0,75.0,2,10,9,Tornatore,"Val d'Oca Prosecco Frizzante - Light yellow in colour, with aromas of citrus and white fruits with floral notes. The balance of fruit and acidity is excellent with softness and fruit flavours. Delicate, dry and an excellent sparkling wine.Sold in cases of six bottles"
Vaio Armaron Amarone Classico Serego Alighieri,1.0,61.99,2013.0,15.5,75.0,2,3,9,Serègo Alighieri,Villa dei Fiori Fiano Sicilia - Fresh peach flavours with a crisp and clean finish.Sold in cases of six bottles
Boscarelli Prugnolo Rosso di Montepulciano,1.0,14.99,2018.0,13.5,75.0,2,10,9,Boscarelli,"Domaine de la Fertine Cotes du Rhone George Duboeuf - Bright aromas of raspberry and black cherry, with a dusting of white pepper; silky-smooth yet lively on the palate, with a juicy fruit character leading to a savoury finish.Sold in single bottles"
Ca di Ponti Catarratto,2.0,6.49,2021.0,12.5,75.0,2,10,9,Araldica,"Cape Heights Merlot - Lush, ripe and deep in hue this is plump and sensuous Merlot with flavours of hedgerow fruits and a fine, gently leafy finish. Sold in cases of six bottles "
Ca'Rugate San Michele Soave Classico,2.0,11.69,2020.0,12.0,75.0,2,3,9,Ca'Rugate,Champagne Testulat Carte d'Or Brut Blanc de NoirsSold in single bottles
Conviviale Primitivo di Puglia,1.0,7.99,2021.0,14.0,75.0,2,10,9,Conviviale,"Dopff au Moulin Gewurztraminer Terres Epicees - A fine floral and fruity bouquet with prominent rose petal aromas, leads to a generous wine with a beautiful texture, racy acidity and seductive flavours of lychee and stone fruits.Sold in single bottles"
Gavi di Gavi Bruno Broglia,2.0,23.99,2018.0,12.5,75.0,2,4,9,Broglia,"Mannara Syrah - Here the Sicilian sun gives the spicy Syrah grape an extra degree of roundness and fruity, blackberry warmth."
Mannara Syrah,1.0,8.99,2020.0,13.5,75.0,2,10,9,Mannara,"Pierre Bouree Bourgogne Pinot Noir - Light delicate garnet colour with smoky, strawberry fruit on the nose. Mouthwatering acidity balances the moderate tannins and elegant red fruit.Sold in cases of six bottles"
Valpolicella Classico Ripasso Capitel della Crosara,1.0,13.59,2017.0,14.0,75.0,2,3,9,Giacomo Montresor,"Marchesi Antinori Le Mortelle Botrosecco Maremma Toscana - The Botrosecco shows a ruby red colour. The nose is rich and intense and is characterized by aromas of wild blackberry jam and hints of caramel along with well balanced balsamic sensations, eucalyptus and mint. The impact on the palate is fruity and enveloping with velvety tannins and a pleasurable finish and aftertaste of chocolate and candied cherries.Sold in single bottles"
Marchesi Antinori Le Mortelle Botrosecco Maremma Toscana,1.0,20.49,2018.0,14.0,75.0,2,10,9,Antinori,"Zorzal Eggo Tinto de Tiza Tupungato, Malbec - This is super aromatic, with notes of thyme, oregano, spices and a hint of an earthy note. Young, with an explosive, vibrant palate with electric acidity and chalky tannins, through to a moreish finish.Sold in single bottles"
Poderi Colla Campo Romano Pinot Nero,1.0,17.79,2018.0,13.5,75.0,2,4,9,Poderi Colla,"Cave de Tain Crozes Hermitage Sans Sulfites - A no-added sulphur cuvee of Crozes Hermitage from Cave de Tain. Deep, intense colour with purple hints. Intense and savory ripe fruit aromas of blackberry, blackcurrant and cherry with a touch of violet. Crispy and tasty with a well balanced structure and fine tannins.Sold in cases of six bottles"
